"","size","pct_hunt","prev_ratio","fadeout"
"449",550,0.35,0.291352374277778,NA
"450",550,0.4,0.335629760444444,0.00333333333333333
"451",550,0.45,0.359065816388889,NA
"452",550,0.5,0.382831727277778,0.00666666666666667
"453",550,0.55,0.419537042944444,NA
"454",550,0.6,0.453954787111111,NA
"455",550,0.65,0.468785852666667,0.00666666666666667
"456",550,0.7,0.496750936055556,NA
"457",550,0.75,0.536195225777778,0.00333333333333333
"458",550,0.8,0.540334997722222,0.00333333333333333
"459",550,0.85,0.562437807111111,0.00333333333333333
"460",550,0.9,0.591458635333333,NA
"461",550,0.95,0.598735302722222,0.00333333333333333
"462",550,1,0.626146411,0.00333333333333333
"463",575,0,0,0.00333333333333333
"464",575,0.05,0.0494860561111111,NA
"465",575,0.1,0.0940754322222222,0.01
"466",575,0.15,0.140955231666667,NA
"467",575,0.2,0.179750634388889,NA
"468",575,0.25,0.214051107611111,0.00333333333333333
"469",575,0.3,0.253332684333333,0.00666666666666667
"470",575,0.35,0.288660481,NA
"471",575,0.4,0.321603504222222,0.00666666666666667
"472",575,0.45,0.365181857333333,NA
"473",575,0.5,0.394642523,0.00666666666666667
"474",575,0.55,0.4159783115,0.01
"475",575,0.6,0.448037515222222,NA
"476",575,0.65,0.475417670055556,NA
"477",575,0.7,0.499831028388889,0.00333333333333333
"478",575,0.75,0.520976131111111,0.00333333333333333
"479",575,0.8,0.537932373888889,0.00333333333333333
"480",575,0.85,0.562867543833333,NA
"481",575,0.9,0.585497250722222,NA
"482",575,0.95,0.610600383388889,NA
"483",575,1,0.634898977388889,NA
"484",600,0,0,NA
"485",600,0.05,0.0458609161111111,NA
"486",600,0.1,0.0920404657777778,0.00666666666666667
"487",600,0.15,0.131173111277778,0.00333333333333333
"488",600,0.2,0.180460743,NA
"489",600,0.25,0.217976980055556,NA
"490",600,0.3,0.259405423444444,NA
"491",600,0.35,0.302425152166667,0.00333333333333333
"492",600,0.4,0.323357891,NA
